DATUM,STATIONS_ID,MESS_DATUM,QN_8,ABSF_STD,VP_STD,TF_STD,P_STD,TT_STD,RF_STD,TD_STD,eor
2023-08-08 00:00:00,4280.0,2023080800.0,3,8.2,10.7,9.4,972.6,11.0,81.7,8.0,eor
2023-08-08 01:00:00,4280.0,2023080801.0,3,8.2,10.8,9.6,972.3,11.4,80.1,8.1,eor
2023-08-08 02:00:00,4280.0,2023080802.0,3,8.2,10.8,9.9,971.9,12.0,77.0,8.1,eor
2023-08-08 03:00:00,4280.0,2023080803.0,3,8.4,11.0,9.8,972.0,11.6,80.7,8.4,eor
2023-08-08 04:00:00,4280.0,2023080804.0,3,8.3,11.0,9.7,972.1,11.3,81.7,8.3,eor
2023-08-08 05:00:00,4280.0,2023080805.0,3,8.1,10.6,9.0,972.2,10.3,84.4,7.8,eor
2023-08-08 06:00:00,4280.0,2023080806.0,3,8.4,11.0,10.2,972.2,12.5,76.0,8.4,eor
2023-08-08 07:00:00,4280.0,2023080807.0,3,9.0,12.0,11.8,972.1,14.7,71.4,9.6,eor
2023-08-08 08:00:00,4280.0,2023080808.0,3,9.1,12.1,12.6,971.8,16.5,64.5,9.8,eor
2023-08-08 09:00:00,4280.0,2023080809.0,3,8.9,12.0,13.1,971.6,17.8,58.6,9.6,eor
2023-08-08 10:00:00,4280.0,2023080810.0,3,8.1,11.0,12.6,971.3,18.3,52.0,8.3,eor
2023-08-08 11:00:00,4280.0,2023080811.0,3,8.1,10.9,12.9,971.1,19.1,49.2,8.2,eor
2023-08-08 12:00:00,4280.0,2023080812.0,3,7.7,10.4,13.0,970.8,20.2,43.8,7.5,eor
2023-08-08 13:00:00,4280.0,2023080813.0,3,6.8,9.2,12.3,970.7,20.2,38.7,5.7,eor
2023-08-08 14:00:00,4280.0,2023080814.0,3,6.7,9.1,12.2,970.6,20.0,38.9,5.6,eor
2023-08-08 15:00:00,4280.0,2023080815.0,3,6.7,9.1,12.1,970.7,19.8,39.3,5.6,eor
2023-08-08 16:00:00,4280.0,2023080816.0,3,7.5,10.2,12.7,970.5,19.6,44.5,7.2,eor
2023-08-08 17:00:00,4280.0,2023080817.0,3,7.5,10.1,12.7,970.6,19.7,43.9,7.1,eor
2023-08-08 18:00:00,4280.0,2023080818.0,3,7.6,10.3,12.4,970.6,18.7,47.7,7.4,eor
2023-08-08 19:00:00,4280.0,2023080819.0,3,7.9,10.7,12.2,971.0,17.7,52.6,7.9,eor
2023-08-08 20:00:00,4280.0,2023080820.0,3,8.0,10.7,12.1,971.2,17.4,53.9,8.0,eor
2023-08-08 21:00:00,4280.0,2023080821.0,3,8.2,11.0,12.2,971.2,17.0,56.9,8.4,eor
2023-08-08 22:00:00,4280.0,2023080822.0,3,8.5,11.4,12.1,971.0,16.3,61.5,8.9,eor
2023-08-08 23:00:00,4280.0,2023080823.0,3,8.8,11.7,12.1,970.7,15.7,65.7,9.3,eor
2023-08-09 00:00:00,4280.0,2023080900.0,3,9.3,12.4,12.3,970.6,15.4,70.6,10.1,eor
2023-08-09 01:00:00,4280.0,2023080901.0,3,10.6,14.0,12.4,970.5,13.1,92.4,11.9,eor
2023-08-09 02:00:00,4280.0,2023080902.0,3,10.5,13.9,12.2,970.2,12.9,93.0,11.8,eor
2023-08-09 03:00:00,4280.0,2023080903.0,3,10.5,13.9,12.4,969.7,13.2,91.2,11.8,eor
2023-08-09 04:00:00,4280.0,2023080904.0,3,10.7,14.1,12.5,970.0,13.2,93.0,12.1,eor
2023-08-09 05:00:00,4280.0,2023080905.0,3,10.8,14.2,12.6,970.1,13.3,93.0,12.2,eor
2023-08-09 06:00:00,4280.0,2023080906.0,3,10.8,14.3,12.8,970.0,13.5,92.4,12.3,eor
2023-08-09 07:00:00,4280.0,2023080907.0,3,11.0,14.6,13.0,970.3,13.6,93.7,12.6,eor
2023-08-09 08:00:00,4280.0,2023080908.0,3,11.4,15.1,13.4,970.7,14.0,94.3,13.1,eor
2023-08-09 09:00:00,4280.0,2023080909.0,3,11.8,15.7,14.5,971.2,15.7,87.9,13.7,eor
2023-08-09 10:00:00,4280.0,2023080910.0,3,11.7,15.6,14.8,971.2,16.7,81.9,13.6,eor
2023-08-09 11:00:00,4280.0,2023080911.0,3,12.8,17.3,16.5,971.1,18.8,79.6,15.2,eor
2023-08-09 12:00:00,4280.0,2023080912.0,3,11.7,15.6,14.7,971.3,16.6,82.4,13.6,eor
2023-08-09 13:00:00,4280.0,2023080913.0,3,12.3,16.4,14.7,972.0,15.1,95.6,14.4,eor
2023-08-09 14:00:00,4280.0,2023080914.0,3,12.1,16.1,14.7,972.3,15.7,90.2,14.1,eor
2023-08-09 15:00:00,4280.0,2023080915.0,3,12.4,16.6,15.3,972.6,16.5,88.5,14.6,eor
2023-08-09 16:00:00,4280.0,2023080916.0,3,12.0,16.1,15.0,972.9,16.6,85.2,14.1,eor
2023-08-09 17:00:00,4280.0,2023080917.0,3,12.1,16.2,15.0,973.2,16.4,86.8,14.2,eor
2023-08-09 18:00:00,4280.0,2023080918.0,3,11.9,15.9,14.8,973.6,16.2,86.2,13.9,eor
2023-08-09 19:00:00,4280.0,2023080919.0,3,11.7,15.6,14.3,974.0,15.3,89.6,13.6,eor
2023-08-09 20:00:00,4280.0,2023080920.0,3,11.8,15.7,14.0,974.7,14.6,94.3,13.7,eor
2023-08-09 21:00:00,4280.0,2023080921.0,3,11.1,14.7,12.9,975.0,13.2,96.8,12.7,eor
2023-08-09 22:00:00,4280.0,2023080922.0,3,10.1,13.3,11.4,974.9,11.7,96.7,11.2,eor
2023-08-09 23:00:00,4280.0,2023080923.0,3,9.2,12.0,10.0,975.2,10.3,96.1,9.7,eor
2023-08-10 00:00:00,4280.0,2023081000.0,3,9.5,12.4,10.2,975.5,10.3,98.7,10.1,eor
2023-08-10 01:00:00,4280.0,2023081001.0,3,8.5,11.0,8.7,975.5,9.0,96.0,8.4,eor
2023-08-10 02:00:00,4280.0,2023081002.0,3,8.2,10.6,7.9,975.7,8.1,98.0,7.8,eor
2023-08-10 03:00:00,4280.0,2023081003.0,3,7.8,10.2,7.5,975.9,7.9,95.3,7.2,eor
2023-08-10 04:00:00,4280.0,2023081004.0,3,7.7,10.0,7.2,976.0,7.5,96.6,7.0,eor
2023-08-10 05:00:00,4280.0,2023081005.0,3,8.1,10.5,8.1,976.3,8.5,94.7,7.7,eor
2023-08-10 06:00:00,4280.0,2023081006.0,3,8.8,11.6,9.9,976.8,10.9,88.6,9.1,eor
2023-08-10 07:00:00,4280.0,2023081007.0,3,9.4,12.5,11.6,977.0,13.4,80.9,10.2,eor
2023-08-10 08:00:00,4280.0,2023081008.0,3,9.7,13.0,13.2,977.3,16.6,68.5,10.8,eor
2023-08-10 09:00:00,4280.0,2023081009.0,3,8.8,11.8,13.0,977.3,18.0,57.1,9.4,eor
2023-08-10 10:00:00,4280.0,2023081010.0,3,6.9,9.3,11.9,977.1,19.1,42.0,5.9,eor
2023-08-10 11:00:00,4280.0,2023081011.0,3,7.3,9.9,12.9,976.7,20.7,40.4,6.8,eor
2023-08-10 12:00:00,4280.0,2023081012.0,3,7.4,10.1,13.4,976.3,21.4,39.6,7.1,eor
2023-08-10 13:00:00,4280.0,2023081013.0,3,7.2,9.8,13.2,975.9,21.4,38.5,6.7,eor
2023-08-10 14:00:00,4280.0,2023081014.0,3,8.1,11.0,14.4,975.9,22.6,40.2,8.4,eor
2023-08-10 15:00:00,4280.0,2023081015.0,3,7.9,10.8,14.3,975.8,22.7,39.1,8.1,eor
2023-08-10 16:00:00,4280.0,2023081016.0,3,7.9,10.8,14.4,975.7,23.0,38.4,8.1,eor
2023-08-10 17:00:00,4280.0,2023081017.0,3,7.8,10.7,14.4,975.8,23.3,37.2,7.9,eor
2023-08-10 18:00:00,4280.0,2023081018.0,3,9.1,12.4,14.6,975.9,21.0,49.7,10.1,eor
2023-08-10 19:00:00,4280.0,2023081019.0,3,9.9,13.3,13.7,976.0,17.4,66.9,11.2,eor
2023-08-10 20:00:00,4280.0,2023081020.0,3,9.1,12.1,12.3,976.4,15.6,68.3,9.8,eor
2023-08-10 21:00:00,4280.0,2023081021.0,3,9.5,12.6,11.8,976.8,13.8,79.9,10.4,eor
2023-08-10 22:00:00,4280.0,2023081022.0,3,9.5,12.6,11.6,977.2,13.3,82.6,10.4,eor
2023-08-10 23:00:00,4280.0,2023081023.0,3,9.5,12.5,11.1,977.2,12.1,88.7,10.3,eor
2023-08-11 00:00:00,4280.0,2023081100.0,3,9.3,12.2,10.6,977.2,11.5,89.9,9.9,eor
2023-08-11 01:00:00,4280.0,2023081101.0,3,8.8,11.6,9.7,977.2,10.5,91.0,9.1,eor
2023-08-11 02:00:00,4280.0,2023081102.0,3,9.1,11.9,10.0,977.3,10.6,92.9,9.5,eor
2023-08-11 03:00:00,4280.0,2023081103.0,3,8.6,11.3,9.2,977.2,9.8,92.8,8.7,eor
2023-08-11 04:00:00,4280.0,2023081104.0,3,8.5,11.1,9.0,977.3,9.5,93.5,8.5,eor
2023-08-11 05:00:00,4280.0,2023081105.0,3,8.4,11.0,9.3,977.4,10.4,87.4,8.4,eor
2023-08-11 06:00:00,4280.0,2023081106.0,3,9.4,12.5,12.2,977.5,15.0,73.0,10.2,eor
2023-08-11 07:00:00,4280.0,2023081107.0,3,9.5,12.7,13.5,977.6,17.7,62.7,10.5,eor
2023-08-11 08:00:00,4280.0,2023081108.0,3,10.1,13.7,15.1,977.9,20.3,57.3,11.6,eor
2023-08-11 09:00:00,4280.0,2023081109.0,3,10.3,14.0,16.1,978.0,22.6,51.1,12.0,eor
2023-08-11 10:00:00,4280.0,2023081110.0,3,10.3,14.1,16.5,977.8,23.7,48.2,12.1,eor
2023-08-11 11:00:00,4280.0,2023081111.0,3,10.4,14.3,17.2,977.6,25.2,44.6,12.3,eor
2023-08-11 12:00:00,4280.0,2023081112.0,3,10.2,14.1,17.4,977.4,26.1,41.7,12.1,eor
2023-08-11 13:00:00,4280.0,2023081113.0,3,10.1,14.0,17.7,977.2,27.1,39.1,12.0,eor
2023-08-11 14:00:00,4280.0,2023081114.0,3,11.0,15.3,18.5,977.0,27.7,41.1,13.3,eor
2023-08-11 15:00:00,4280.0,2023081115.0,3,11.6,16.1,19.2,976.8,28.7,40.9,14.1,eor
2023-08-11 16:00:00,4280.0,2023081116.0,3,10.4,14.5,18.2,976.5,28.0,38.3,12.5,eor
2023-08-11 17:00:00,4280.0,2023081117.0,3,10.8,15.0,18.4,976.2,27.7,40.3,13.0,eor
2023-08-11 18:00:00,4280.0,2023081118.0,3,13.9,19.2,19.6,976.0,25.2,59.7,16.8,eor
2023-08-11 19:00:00,4280.0,2023081119.0,3,13.2,18.1,18.3,976.2,22.8,65.1,15.9,eor
2023-08-11 20:00:00,4280.0,2023081120.0,3,13.1,17.9,17.7,976.3,21.3,70.4,15.7,eor
2023-08-11 21:00:00,4280.0,2023081121.0,3,13.0,17.5,16.9,976.0,19.7,76.2,15.4,eor
2023-08-11 22:00:00,4280.0,2023081122.0,3,12.6,17.0,16.3,975.9,18.6,79.1,14.9,eor
2023-08-11 23:00:00,4280.0,2023081123.0,3,12.3,16.4,15.4,976.0,17.0,84.7,14.4,eor
2023-08-12 00:00:00,4280.0,2023081200.0,3,12.0,16.0,15.0,975.9,16.7,84.1,14.0,eor
2023-08-12 01:00:00,4280.0,2023081201.0,3,11.4,15.2,14.3,975.4,16.1,82.9,13.2,eor
2023-08-12 02:00:00,4280.0,2023081202.0,3,11.9,15.9,14.7,975.0,16.0,87.3,13.9,eor
2023-08-12 03:00:00,4280.0,2023081203.0,3,11.5,15.4,14.2,974.7,15.5,87.3,13.4,eor
2023-08-12 04:00:00,4280.0,2023081204.0,3,11.4,15.1,13.8,974.5,14.8,89.5,13.1,eor
2023-08-12 05:00:00,4280.0,2023081205.0,3,11.2,15.0,14.1,974.4,15.8,83.4,13.0,eor
2023-08-12 06:00:00,4280.0,2023081206.0,3,11.8,15.9,15.9,974.2,19.1,71.8,13.9,eor
2023-08-12 07:00:00,4280.0,2023081207.0,3,12.2,16.5,16.8,974.0,20.8,67.2,14.5,eor
2023-08-12 08:00:00,4280.0,2023081208.0,3,12.5,17.1,17.4,974.0,21.7,65.7,15.0,eor
2023-08-12 09:00:00,4280.0,2023081209.0,3,12.8,17.5,17.9,974.1,22.6,63.8,15.4,eor
2023-08-12 10:00:00,4280.0,2023081210.0,3,13.2,18.1,18.8,973.9,24.2,59.8,15.9,eor
2023-08-12 11:00:00,4280.0,2023081211.0,3,13.1,18.2,19.8,973.5,27.4,49.8,16.0,eor
2023-08-12 12:00:00,4280.0,2023081212.0,3,13.3,18.6,20.7,972.9,29.8,44.2,16.3,eor
2023-08-12 13:00:00,4280.0,2023081213.0,3,13.0,18.2,20.6,972.2,30.0,42.9,16.0,eor
2023-08-12 14:00:00,4280.0,2023081214.0,3,13.8,19.3,20.7,972.6,28.6,49.2,16.9,eor
2023-08-12 15:00:00,4280.0,2023081215.0,3,14.2,19.2,17.6,974.6,19.2,86.0,16.8,eor
2023-08-12 16:00:00,4280.0,2023081216.0,3,15.8,21.3,18.6,973.6,18.8,98.1,18.5,eor
2023-08-12 17:00:00,4280.0,2023081217.0,3,15.5,21.1,19.2,973.6,21.1,84.0,18.3,eor
2023-08-12 18:00:00,4280.0,2023081218.0,3,16.3,22.0,19.3,973.5,19.9,94.6,19.0,eor
2023-08-12 19:00:00,4280.0,2023081219.0,3,16.4,22.1,19.2,973.9,19.6,96.9,19.1,eor
2023-08-12 20:00:00,4280.0,2023081220.0,3,15.8,21.3,18.7,974.3,19.0,96.9,18.5,eor
2023-08-12 21:00:00,4280.0,2023081221.0,3,15.6,21.1,18.4,974.8,18.7,97.5,18.3,eor
2023-08-12 22:00:00,4280.0,2023081222.0,3,15.4,20.8,18.3,974.8,18.7,96.3,18.1,eor
2023-08-12 23:00:00,4280.0,2023081223.0,3,15.5,20.9,18.4,974.6,18.9,95.7,18.2,eor
2023-08-13 00:00:00,4280.0,2023081300.0,3,15.1,20.3,17.9,974.8,18.2,96.9,17.7,eor
2023-08-13 01:00:00,4280.0,2023081301.0,3,14.4,19.3,17.0,974.8,17.2,98.1,16.9,eor
2023-08-13 02:00:00,4280.0,2023081302.0,3,13.9,18.6,16.4,974.9,16.6,98.1,16.3,eor
2023-08-13 03:00:00,4280.0,2023081303.0,3,13.1,17.5,15.5,974.8,15.8,97.5,15.4,eor
2023-08-13 04:00:00,4280.0,2023081304.0,3,13.5,18.0,15.9,974.8,16.2,97.5,15.8,eor
2023-08-13 05:00:00,4280.0,2023081305.0,3,13.6,18.2,16.2,974.8,16.5,96.9,16.0,eor
2023-08-13 06:00:00,4280.0,2023081306.0,3,14.4,19.4,17.3,974.9,17.8,95.1,17.0,eor
2023-08-13 07:00:00,4280.0,2023081307.0,3,15.0,20.3,18.5,974.8,20.1,86.1,17.7,eor
2023-08-13 08:00:00,4280.0,2023081308.0,3,15.8,21.5,19.2,975.0,20.5,88.9,18.6,eor
2023-08-13 09:00:00,4280.0,2023081309.0,3,15.4,20.9,19.0,975.2,20.7,85.6,18.2,eor
2023-08-13 10:00:00,4280.0,2023081310.0,3,16.4,22.3,19.7,974.8,20.8,90.6,19.2,eor
2023-08-13 11:00:00,4280.0,2023081311.0,3,16.4,22.3,19.8,974.5,21.0,89.5,19.2,eor
2023-08-13 12:00:00,4280.0,2023081312.0,3,16.2,22.1,20.4,974.2,23.1,78.2,19.1,eor
2023-08-13 13:00:00,4280.0,2023081313.0,3,15.7,21.6,20.6,973.8,24.6,69.7,18.7,eor
2023-08-13 14:00:00,4280.0,2023081314.0,3,15.5,21.3,20.5,973.4,24.9,67.6,18.5,eor
2023-08-13 15:00:00,4280.0,2023081315.0,3,16.4,22.6,20.9,973.4,24.3,74.2,19.4,eor
2023-08-13 16:00:00,4280.0,2023081316.0,3,15.4,21.2,20.5,972.8,25.0,66.8,18.4,eor
2023-08-13 17:00:00,4280.0,2023081317.0,3,15.2,20.9,20.5,972.4,25.4,64.4,18.2,eor
2023-08-13 18:00:00,4280.0,2023081318.0,3,16.7,23.0,21.2,972.5,24.5,74.7,19.7,eor
2023-08-13 19:00:00,4280.0,2023081319.0,3,16.6,22.7,20.3,972.5,22.2,84.7,19.5,eor
2023-08-13 20:00:00,4280.0,2023081320.0,3,16.9,23.0,20.1,973.1,21.0,92.3,19.7,eor
2023-08-13 21:00:00,4280.0,2023081321.0,3,16.0,21.6,19.0,973.0,19.5,95.1,18.7,eor
2023-08-13 22:00:00,4280.0,2023081322.0,3,15.6,21.1,18.5,973.1,18.9,96.3,18.3,eor
2023-08-13 23:00:00,4280.0,2023081323.0,3,15.2,20.4,18.0,973.4,18.4,96.3,17.8,eor
2023-08-14 00:00:00,4280.0,2023081400.0,3,15.2,20.5,18.1,973.0,18.5,96.3,17.9,eor
2023-08-14 01:00:00,4280.0,2023081401.0,3,15.6,21.1,18.5,972.5,18.9,96.3,18.3,eor
2023-08-14 02:00:00,4280.0,2023081402.0,3,15.3,20.7,18.2,972.4,18.7,95.7,18.0,eor
2023-08-14 03:00:00,4280.0,2023081403.0,3,15.4,20.7,18.1,972.5,18.4,97.5,18.0,eor
2023-08-14 04:00:00,4280.0,2023081404.0,3,15.1,20.3,17.9,972.3,18.2,96.9,17.7,eor
2023-08-14 05:00:00,4280.0,2023081405.0,3,14.8,19.9,17.7,972.0,18.3,94.5,17.4,eor
2023-08-14 06:00:00,4280.0,2023081406.0,3,14.7,19.8,17.8,971.9,18.7,91.6,17.3,eor
2023-08-14 07:00:00,4280.0,2023081407.0,3,15.3,20.7,18.4,972.4,19.1,93.3,18.0,eor
2023-08-14 08:00:00,4280.0,2023081408.0,3,16.2,22.1,20.2,972.2,22.5,81.1,19.1,eor
2023-08-14 09:00:00,4280.0,2023081409.0,3,16.4,22.6,21.1,972.4,24.8,72.0,19.4,eor
2023-08-14 10:00:00,4280.0,2023081410.0,3,15.7,21.7,21.0,972.4,25.9,64.9,18.8,eor
2023-08-14 11:00:00,4280.0,2023081411.0,3,14.2,19.8,20.6,972.1,27.5,53.8,17.3,eor
2023-08-14 12:00:00,4280.0,2023081412.0,3,14.6,20.4,21.3,971.9,28.9,51.2,17.8,eor
2023-08-14 13:00:00,4280.0,2023081413.0,3,14.0,19.5,21.1,971.4,29.5,47.3,17.1,eor
2023-08-14 14:00:00,4280.0,2023081414.0,3,14.4,20.3,21.8,971.2,30.9,45.3,17.7,eor
2023-08-14 15:00:00,4280.0,2023081415.0,3,13.5,18.9,21.0,971.1,30.1,44.3,16.6,eor
2023-08-14 16:00:00,4280.0,2023081416.0,3,15.0,20.9,21.8,970.5,29.8,49.8,18.2,eor
2023-08-14 17:00:00,4280.0,2023081417.0,3,19.4,27.0,23.8,970.4,27.5,73.4,22.3,eor
2023-08-14 18:00:00,4280.0,2023081418.0,3,16.0,22.3,22.0,970.6,28.4,57.5,19.2,eor
2023-08-14 19:00:00,4280.0,2023081419.0,3,16.2,22.1,20.5,970.8,23.5,76.4,19.1,eor
2023-08-14 20:00:00,4280.0,2023081420.0,3,16.6,22.7,20.6,971.1,23.0,80.7,19.5,eor
2023-08-14 21:00:00,4280.0,2023081421.0,3,16.2,22.1,20.0,971.2,21.9,84.1,19.1,eor
2023-08-14 22:00:00,4280.0,2023081422.0,3,16.2,22.0,19.5,971.4,20.7,90.0,19.0,eor
2023-08-14 23:00:00,4280.0,2023081423.0,3,16.1,21.9,19.4,971.4,20.3,91.7,18.9,eor
2023-08-15 00:00:00,4280.0,2023081500.0,3,15.9,21.5,19.0,971.3,19.7,93.4,18.6,eor
2023-08-15 01:00:00,4280.0,2023081501.0,3,15.7,21.2,18.8,971.1,19.5,93.4,18.4,eor
2023-08-15 02:00:00,4280.0,2023081502.0,3,15.0,20.2,17.9,970.7,18.5,94.5,17.6,eor
2023-08-15 03:00:00,4280.0,2023081503.0,3,14.6,19.7,17.6,970.6,18.2,93.9,17.2,eor
2023-08-15 04:00:00,4280.0,2023081504.0,3,14.3,19.3,17.2,970.8,17.8,94.5,16.9,eor
2023-08-15 05:00:00,4280.0,2023081505.0,3,14.7,19.8,17.9,971.0,19.0,89.9,17.3,eor
2023-08-15 06:00:00,4280.0,2023081506.0,3,15.0,20.4,18.7,971.7,20.6,84.0,17.8,eor
2023-08-15 07:00:00,4280.0,2023081507.0,3,15.5,21.2,20.0,971.8,23.5,73.1,18.4,eor
2023-08-15 08:00:00,4280.0,2023081508.0,3,16.5,22.8,21.7,971.8,26.6,65.5,19.6,eor
2023-08-15 09:00:00,4280.0,2023081509.0,3,17.3,24.0,22.6,972.2,27.8,64.2,20.4,eor
2023-08-15 10:00:00,4280.0,2023081510.0,3,17.0,23.7,22.6,972.0,28.3,61.6,20.2,eor
2023-08-15 11:00:00,4280.0,2023081511.0,3,15.6,21.9,22.2,972.0,29.8,52.1,18.9,eor
2023-08-15 12:00:00,4280.0,2023081512.0,3,14.3,20.2,21.8,972.3,31.0,44.8,17.6,eor
2023-08-15 13:00:00,4280.0,2023081513.0,3,14.6,20.4,21.6,972.2,29.8,48.6,17.8,eor
2023-08-15 14:00:00,4280.0,2023081514.0,3,15.3,21.3,21.8,971.5,29.2,52.6,18.5,eor
2023-08-15 15:00:00,4280.0,2023081515.0,3,14.5,20.2,21.0,972.0,28.2,52.6,17.6,eor
2023-08-15 16:00:00,4280.0,2023081516.0,3,13.6,18.8,20.0,971.9,27.1,52.3,16.5,eor
2023-08-15 17:00:00,4280.0,2023081517.0,3,14.5,20.2,20.6,972.4,26.8,57.1,17.6,eor
2023-08-15 18:00:00,4280.0,2023081518.0,3,15.1,20.9,20.8,972.9,26.4,60.7,18.2,eor
2023-08-15 19:00:00,4280.0,2023081519.0,3,16.5,22.7,21.1,973.6,24.6,73.3,19.5,eor
2023-08-15 20:00:00,4280.0,2023081520.0,3,15.8,21.6,20.1,973.9,23.2,75.8,18.7,eor
2023-08-15 21:00:00,4280.0,2023081521.0,3,15.6,21.3,19.8,974.2,22.6,77.7,18.5,eor
2023-08-15 22:00:00,4280.0,2023081522.0,3,15.9,21.6,19.7,974.6,21.8,82.6,18.7,eor
2023-08-15 23:00:00,4280.0,2023081523.0,3,15.8,21.5,19.4,974.7,21.0,86.2,18.6,eor
2023-08-16 00:00:00,4280.0,2023081600.0,3,15.4,20.9,18.9,974.2,20.4,87.2,18.2,eor
2023-08-16 01:00:00,4280.0,2023081601.0,3,14.9,20.2,18.1,973.8,19.0,91.6,17.6,eor
2023-08-16 02:00:00,4280.0,2023081602.0,3,15.3,20.7,18.3,973.8,18.8,95.1,18.0,eor
2023-08-16 03:00:00,4280.0,2023081603.0,3,14.7,19.8,17.6,973.9,18.0,95.7,17.3,eor
2023-08-16 04:00:00,4280.0,2023081604.0,3,14.6,19.7,17.4,974.0,17.8,96.3,17.2,eor
2023-08-16 05:00:00,4280.0,2023081605.0,3,13.7,18.4,16.7,974.4,17.5,92.1,16.2,eor
2023-08-16 06:00:00,4280.0,2023081606.0,3,14.5,19.7,18.0,975.0,19.6,86.0,17.2,eor
2023-08-16 07:00:00,4280.0,2023081607.0,3,15.2,20.8,19.5,975.1,22.3,77.1,18.1,eor
2023-08-16 08:00:00,4280.0,2023081608.0,3,15.3,20.9,20.0,975.0,23.7,71.3,18.2,eor
2023-08-16 09:00:00,4280.0,2023081609.0,3,14.0,19.3,19.8,975.0,25.7,58.3,16.9,eor
2023-08-16 10:00:00,4280.0,2023081610.0,3,14.1,19.5,20.3,974.8,26.7,55.7,17.1,eor
2023-08-16 11:00:00,4280.0,2023081611.0,3,14.8,20.5,21.0,974.4,27.5,55.9,17.9,eor
2023-08-16 12:00:00,4280.0,2023081612.0,3,15.6,21.7,21.7,974.2,28.2,56.8,18.8,eor
2023-08-16 13:00:00,4280.0,2023081613.0,3,16.5,22.7,21.1,973.8,24.6,73.3,19.5,eor
2023-08-16 14:00:00,4280.0,2023081614.0,3,12.7,17.4,18.1,973.8,23.4,60.4,15.3,eor
2023-08-16 15:00:00,4280.0,2023081615.0,3,15.2,20.7,18.9,973.4,20.7,84.5,18.0,eor
2023-08-16 16:00:00,4280.0,2023081616.0,3,16.5,22.7,21.2,972.7,25.1,71.1,19.5,eor
2023-08-16 17:00:00,4280.0,2023081617.0,3,16.0,22.1,21.1,973.0,25.6,67.4,19.1,eor
2023-08-16 18:00:00,4280.0,2023081618.0,3,17.1,23.4,20.9,973.0,22.9,83.7,20.0,eor
2023-08-16 19:00:00,4280.0,2023081619.0,3,17.3,23.6,20.7,973.2,22.1,88.4,20.1,eor
2023-08-16 20:00:00,4280.0,2023081620.0,3,16.3,22.1,19.5,973.3,20.3,92.8,19.1,eor
2023-08-16 21:00:00,4280.0,2023081621.0,3,16.2,22.0,19.5,973.2,20.7,90.0,19.0,eor
2023-08-16 22:00:00,4280.0,2023081622.0,3,16.0,21.7,19.4,973.0,20.6,89.4,18.8,eor
2023-08-16 23:00:00,4280.0,2023081623.0,3,15.3,20.8,19.0,972.7,20.7,85.1,18.1,eor
2023-08-17 00:00:00,4280.0,2023081700.0,3,15.0,20.3,18.3,972.7,19.6,88.8,17.7,eor
2023-08-17 01:00:00,4280.0,2023081701.0,3,14.7,19.8,17.8,972.9,18.7,91.6,17.3,eor
2023-08-17 02:00:00,4280.0,2023081702.0,3,14.4,19.4,17.4,973.0,18.0,93.9,17.0,eor
2023-08-17 03:00:00,4280.0,2023081703.0,3,15.1,20.4,18.2,972.6,19.1,92.2,17.8,eor
2023-08-17 04:00:00,4280.0,2023081704.0,3,14.8,19.9,17.7,972.5,18.2,95.1,17.4,eor
2023-08-17 05:00:00,4280.0,2023081705.0,3,14.9,20.0,17.8,972.6,18.5,93.9,17.5,eor
2023-08-17 06:00:00,4280.0,2023081706.0,3,14.7,20.0,18.7,972.6,21.1,79.9,17.5,eor
2023-08-17 07:00:00,4280.0,2023081707.0,3,14.9,20.4,19.4,972.8,22.5,74.8,17.8,eor
2023-08-17 08:00:00,4280.0,2023081708.0,3,14.6,20.0,19.7,973.1,24.1,66.6,17.5,eor
2023-08-17 09:00:00,4280.0,2023081709.0,3,14.7,20.3,20.4,972.9,26.2,59.5,17.7,eor
2023-08-17 10:00:00,4280.0,2023081710.0,3,14.7,20.4,20.8,972.6,27.0,57.2,17.8,eor
2023-08-17 11:00:00,4280.0,2023081711.0,3,13.6,18.9,20.5,972.5,28.4,48.8,16.6,eor
2023-08-17 12:00:00,4280.0,2023081712.0,3,13.5,18.8,20.6,972.2,29.1,46.6,16.5,eor
2023-08-17 13:00:00,4280.0,2023081713.0,3,13.6,19.0,20.7,971.5,29.1,47.2,16.7,eor
2023-08-17 14:00:00,4280.0,2023081714.0,3,14.4,20.2,21.3,971.2,29.2,49.7,17.6,eor
2023-08-17 15:00:00,4280.0,2023081715.0,3,13.6,19.0,20.9,970.5,29.5,46.1,16.7,eor
2023-08-17 16:00:00,4280.0,2023081716.0,3,16.9,23.1,21.0,971.0,23.6,79.3,19.8,eor
2023-08-17 17:00:00,4280.0,2023081717.0,3,13.9,18.7,17.0,972.6,18.1,89.8,16.4,eor
2023-08-17 18:00:00,4280.0,2023081718.0,3,14.9,20.0,17.8,973.4,18.3,95.1,17.5,eor
2023-08-17 19:00:00,4280.0,2023081719.0,3,14.6,19.7,17.6,974.0,18.2,93.9,17.2,eor
2023-08-17 20:00:00,4280.0,2023081720.0,3,14.4,19.4,17.4,974.2,18.2,92.7,17.0,eor
2023-08-17 21:00:00,4280.0,2023081721.0,3,14.3,19.3,17.3,974.0,18.0,93.3,16.9,eor
2023-08-17 22:00:00,4280.0,2023081722.0,3,14.2,19.0,17.1,973.8,17.7,93.9,16.7,eor
2023-08-17 23:00:00,4280.0,2023081723.0,3,13.9,18.7,16.7,973.5,17.3,94.4,16.4,eor
